CEP	BAIRRO_PADRAO_CANDIDATO	CLIENTES	PERCENTUAL	STATUS	VARIACOES
74485030	GOIA	3	100.0	AUTO_UNICO	GOIÁ (3)
74485035	GOIA	1	100.0	AUTO_UNICO	GOIÁ (1)
74485040	GOIA	2	100.0	AUTO_VARIACOES	BAIRRO GOIÁ (1) | GOIÁ (1)
74485060	GOIA	1	100.0	AUTO_UNICO	GOIÁ (1)
74485070	GOIA	1	100.0	AUTO_UNICO	GOIÁ (1)
74485090	GOIA	4	100.0	AUTO_UNICO	GOIÁ (4)
74485110	GOIA	1	100.0	AUTO_UNICO	GOIÁ (1)
74485130	GOIA	5	100.0	AUTO_UNICO	GOIÁ (5)
74485150	GOIA	9	100.0	AUTO_UNICO	GOIÁ (9)
74485215	GOIA	2	100.0	AUTO_UNICO	GOIÁ (2)
74485240	GOIA	1	100.0	AUTO_UNICO	GOIÁ (1)
74485250	GOIA	1	100.0	AUTO_UNICO	GOIÁ (1)
74485290	GOIA	1	100.0	AUTO_UNICO	GOIÁ (1)
74485315	GOIA	1	100.0	AUTO_UNICO	Goiá (1)
74485320	GOIA	6	100.0	AUTO_VARIACOES	GOIÁ (5) | BAIRRO GOIÁ (1)
74485337	GOIA	4	100.0	AUTO_VARIACOES	GOIÁ (3) | BAIRRO GOIÁ (1)
74485381	GOIA 2	1	100.0	AUTO_UNICO	GOIÁ 2 (1)
74485410	GOIA II	1	100.0	AUTO_UNICO	GOIÁ II (1)
74485430	GOIA 2	1	100.0	AUTO_UNICO	GOIÁ 2 (1)
74485433	GOIA 2	1	100.0	AUTO_UNICO	GOIÁ 2 (1)
74485510	GOIA 2	1	100.0	AUTO_UNICO	GOIÁ 2 (1)
74485520	GOIA 2	1	100.0	AUTO_UNICO	GOIÁ 2 (1)
74485530	JARDIM MIRABEL	3	100.0	AUTO_UNICO	JARDIM MIRABEL (3)
74485540	JARDIM MIRABEL	3	100.0	AUTO_UNICO	JARDIM MIRABEL (3)
74485550	JARDIM MIRABEL	1	100.0	AUTO_UNICO	JARDIM MIRABEL (1)
74485555	JARDIM MIRABEL	3	100.0	AUTO_UNICO	JARDIM MIRABEL (3)
74485560	JARDIM MIRABEL	2	100.0	AUTO_UNICO	JARDIM MIRABEL (2)
74485565	JARDIM MIRABEL	2	100.0	AUTO_UNICO	JARDIM MIRABEL (2)
74485590	JARDIM MIRABEL	1	100.0	AUTO_UNICO	JARDIM MIRABEL (1)
74485600	JARDIM MIRABEL	1	100.0	AUTO_UNICO	JARDIM MIRABEL (1)
74485610	JARDIM MIRABEL	3	100.0	AUTO_UNICO	JARDIM MIRABEL (3)
74485615	JARDIM MIRABEL	1	100.0	AUTO_UNICO	JARDIM MIRABEL (1)
74485620	JARDIM MIRABEL	1	100.0	AUTO_UNICO	JARDIM MIRABEL (1)
74485851	GOIA IV	1	100.0	AUTO_UNICO	GOIÁ IV (1)
74485852	GOIA IV	1	100.0	AUTO_UNICO	BAIRRO GOIÁ IV (1)
74485856	GOIA IV	1	100.0	AUTO_UNICO	GOIÁ IV (1)
74486115	GOIA SETOR VELOSO	1	100.0	AUTO_UNICO	GOIÁ SETOR VELOSO (1)
74486205	GOIA II COMPLEMENTO	1	100.0	AUTO_UNICO	GOIÁ II COMPLEMENTO (1)
74486215	GOIA 2 COMPLMENTO	1	100.0	AUTO_UNICO	GOIÁ 2 COMPLMENTO (1)
74487000	RESIDENCIAL SAO MARCOS	1	100.0	AUTO_UNICO	RESIDENCIAL SÃO MARCOS (1)
74487010	RESIDENCIAL SAO MARCOS	2	100.0	AUTO_UNICO	RESIDENCIAL SÃO MARCOS (2)
74487060	RESIDENCIAL SAO MARCOS	1	100.0	AUTO_UNICO	RESIDENCIAL SÃO MARCOS (1)
74487065	RESIDENCIAL SAO MARCOS	1	100.0	AUTO_UNICO	RESIDENCIAL SÃO MARCOS (1)
74487095	RESIDENCIAL SAO MARCOS	1	100.0	AUTO_UNICO	RESIDENCIAL SÃO MARCOS (1)
74487115	RESIDENCIAL SAO MARCOS	3	100.0	AUTO_UNICO	RESIDENCIAL SÃO MARCOS (3)
74487120	RESIDENCIAL SAO MARCOS	2	100.0	AUTO_UNICO	Residencial São Marcos (2)
74487130	RESIDENCIAL SAO MARCOS	1	100.0	AUTO_UNICO	RESIDENCIAL SAO MARCOS (1)
74487160	RESIDENCIA SAO MARCOS	1	100.0	AUTO_UNICO	RESIDENCIA SÃO MARCOS (1)
74487720	JARDIM CURITIBA 1	1	100.0	AUTO_UNICO	Jardim Curitiba 1 (1)
74490110	JARDIM LIBERDADE	1	100.0	AUTO_UNICO	JARDIM LIBERDADE (1)
74490215	PARQUE ELDORADO OESTE	1	100.0	AUTO_UNICO	PARQUE ELDORADO OESTE (1)
74490233	CONJUNTO VERA CRUZ	1	100.0	AUTO_UNICO	CONJUNTO VERA CRUZ (1)
74490237	PARQUE ELDORADO OESTE	1	100.0	AUTO_UNICO	PARQUE ELDORADO OESTE (1)
74490239	PARQUE ELDORADO OESTE	1	100.0	AUTO_UNICO	PARQUE ELDORADO OESTE (1)
74490271	PARQUE ELDORADO OESTE	1	100.0	AUTO_UNICO	PARQUE ELDORADO OESTE (1)
74490281	PARQUE ELDORADO OESTE	1	100.0	AUTO_UNICO	PARQUE ELDORADO OESTE (1)
74490283	PARQUE ELDORADO OESTE	1	100.0	AUTO_UNICO	PARQUE ELDORADO OESTE (1)
74490285	RESIDENCIAL ANA MORAES	1	100.0	AUTO_UNICO	RESIDENCIAL ANA MORAES (1)
74490287	PARQUE ELDORADO OESTE	1	100.0	AUTO_UNICO	PARQUE ELDORADO OESTE (1)
74490297	PARQUE ELDORADO OESTE	2	100.0	AUTO_UNICO	PARQUE ELDORADO OESTE (2)
74490450	JARDIM CURITIBA IV	1	100.0	AUTO_UNICO	JARDIM CURITIBA IV (1)
74490855	RES BERTIN BELCHIOR	1	100.0	AUTO_UNICO	RES BERTIN BELCHIOR (1)
74491115	RESIDENCIAL ANA MORAES	1	100.0	AUTO_UNICO	RESIDENCIAL ANA MORAES (1)
74491135	RESIDENCIAL ANA MORAES	1	100.0	AUTO_UNICO	RESIDENCIAL ANA MORAES (1)
74491735	MANSOES PARAISO	1	100.0	AUTO_UNICO	MANSÕES PARAISO (1)
74491792	RESIDENCIAL MUNDO NOVO 2	1	100.0	AUTO_UNICO	RESIDENCIAL MUNDO NOVO 2 (1)
74492020	RESIDENCIAL SERRA AZUL ETAPA I	1	100.0	AUTO_UNICO	RESIDENCIAL SERRA AZUL ETAPA I (1)
74492025	RESIDENCIAL SERRA AZUL ETAPA 1	1	100.0	AUTO_UNICO	RESIDENCIAL SERRA AZUL ETAPA 1 (1)
74492035	RESIDENCIAL SERRA AZUL ETAPA I	1	100.0	AUTO_UNICO	RESIDENCIAL SERRA AZUL ETAPA I (1)
74492040	RESIDENCIAL SERRA AZUL ETAPA I	1	100.0	AUTO_UNICO	RESIDENCIAL SERRA AZUL ETAPA I (1)
74492055	RESIDENCIAL SERRA AZUL	1	100.0	AUTO_UNICO	RESIDENCIAL SERRA AZUL (1)
74492060	RESIDENCIAL SERRA AZUL I	1	100.0	AUTO_UNICO	RESIDENCIAL SERRA AZUL I (1)
74492070	RESIDENCIAL SERRA AZUL ETAPA I	1	100.0	AUTO_UNICO	RESIDENCIAL SERRA AZUL ETAPA I (1)
74492135	RESIDENCIAL PORTINARI	1	100.0	AUTO_UNICO	RESIDENCIAL PORTINARI (1)
74492140	RESIDENCIAL PORTINARI	2	100.0	AUTO_UNICO	RESIDENCIAL PORTINARI (2)
74492165	RESIDENCIAL PORTINARI	4	100.0	AUTO_UNICO	RESIDENCIAL PORTINARI (4)
74492185	RESIDENCIAL PORTINARI	2	100.0	AUTO_UNICO	RESIDENCIAL PORTINARI (2)
74492200	RESIDENCIAL PORTINARI	3	100.0	AUTO_UNICO	RESIDENCIAL PORTINARI (3)
74492205	RESIDENCIAL PORTINARI	3	100.0	AUTO_UNICO	RESIDENCIAL PORTINARI (3)
74492225	JARDIM IMPERIAL	1	100.0	AUTO_UNICO	JARDIM IMPERIAL (1)
74492230	JARDIM IMPERIAL	1	100.0	AUTO_UNICO	JARDIM IMPERIAL (1)
74492295	RESIDENCIAL SERRA AZUL II	1	100.0	AUTO_UNICO	RESIDENCIAL SERRA AZUL II (1)
74492338	RESIDENCIAL SAN MARINO	2	100.0	AUTO_UNICO	RESIDENCIAL SAN MARINO (2)
74492359	RESIDENCIAL SAN MARINO	1	100.0	AUTO_UNICO	RESIDENCIAL SAN MARINO (1)
74492405	RESIDENCIAL SANTA EFIGENIA	3	100.0	AUTO_UNICO	RESIDENCIAL SANTA EFIGÊNIA (3)
74492411	RESIDENCIAL SANTA EFIGENIA	1	100.0	AUTO_UNICO	RESIDENCIAL SANTA EFIGÊNIA (1)
74492413	RESIDENCIAL SANTA EFIGENIA	1	100.0	AUTO_UNICO	RESIDENCIAL SANTA EFIGÊNIA (1)
74492423	RESIDENCIAL SANTA EFIGENIA	3	100.0	AUTO_UNICO	RESIDENCIAL SANTA EFIGÊNIA (3)
74492451	RESIDENCIAL SANTA EFIGENIA	1	100.0	AUTO_UNICO	RESIDENCIAL SANTA EFIGÊNIA (1)
74493130	CONJUNTO VERA CRUZ	1	100.0	AUTO_UNICO	CONJUNTO VERA CRUZ (1)
74494001	JD DAS HORTENCIAS	1	100.0	AUTO_UNICO	JD. DAS HORTÊNCIAS (1)
74494081	RESIDENCIAL PRIMAVERA	1	100.0	AUTO_UNICO	RESIDENCIAL PRIMAVERA (1)
74494085	RESIDENCIAL PRIMAVERA	2	100.0	AUTO_UNICO	RESIDENCIAL PRIMAVERA (2)
74494086	RESIDENCIAL PRIMAVERA	1	100.0	AUTO_UNICO	RESIDENCIAL PRIMAVERA (1)
74494087	RESIDENCIAL PRIMAVERA	2	100.0	AUTO_UNICO	RESIDENCIAL PRIMAVERA (2)
74494088	RESIDENCIAL PRIMAVERA	2	100.0	AUTO_UNICO	RESIDENCIAL PRIMAVERA (2)
74494090	RESIDENCIAL PRIMAVERA	2	100.0	AUTO_UNICO	RESIDENCIAL PRIMAVERA (2)
74494091	RESIDENCIAL PRIMAVERA	1	100.0	AUTO_UNICO	RESIDENCIAL PRIMAVERA (1)
74494400	RESIDENCIAL MONTE PASCOAL	3	100.0	AUTO_UNICO	RESIDENCIAL MONTE PASCOAL (3)
74494405	RESIDENCIAL MONTE PASCOAL	1	100.0	AUTO_UNICO	RESIDENCIAL MONTE PASCOAL (1)
74494500	RESIDENCIAL MONTE PASCOAL	1	100.0	AUTO_UNICO	RESIDENCIAL MONTE PASCOAL (1)
74494510	RESIDENCIAL MONTE PASCOAL	2	100.0	AUTO_UNICO	RESIDENCIAL MONTE PASCOAL (2)
74494545	RESIDENCIAL MONTE PASCOAL	1	100.0	AUTO_UNICO	Residencial Monte Pascoal (1)
74494560	RESIDENCIAL MONTE PASCOAL II	1	100.0	AUTO_UNICO	RESIDENCIAL MONTE PASCOAL II (1)
74494568	RESIDENCIAL MONTE PASCOAL II	1	100.0	AUTO_UNICO	RESIDENCIAL MONTE PASCOAL II (1)
74494574	RESIDENCIAL MONTE PASCOAL II	1	100.0	AUTO_UNICO	RESIDENCIAL MONTE PASCOAL II (1)
74494576	RESIDENCIAL MONTE PASCOAL II	1	100.0	AUTO_UNICO	RESIDENCIAL MONTE PASCOAL II (1)
74494582	RESIDENCIAL MONTE PASCOAL II	1	100.0	AUTO_UNICO	RESIDENCIAL MONTE PASCOAL II (1)
74494686	JARDIM SAO JOSE	1	100.0	AUTO_UNICO	JARDIM SÃO JOSE (1)
74494705	JARDIM SAO JOSE	1	100.0	AUTO_UNICO	JARDIM SÃO JOSÉ (1)
74494740	JARDIM SAO JOSE	1	100.0	AUTO_UNICO	JARDIM SÃO JOSÉ (1)
74494760	JARDIM SAO JOSE	1	100.0	AUTO_UNICO	JARDIM SÃO JOSÉ (1)
74494790	SANTA EFIGENIA	1	100.0	AUTO_UNICO	SANTA EFIGENIA (1)
74495028	RESIDENCIAL YTAPUA	1	100.0	AUTO_UNICO	RESIDENCIAL YTAPUÃ (1)
74495030	CONJUNTO VERA CRUZ	1	100.0	AUTO_UNICO	CONJUNTO VERA CRUZ (1)
74495032	RESIDENCIAL YTAPUA	1	100.0	AUTO_UNICO	RESIDENCIAL YTAPUÃ (1)
74495070	CONJUNTO VERA CRUZ	1	100.0	AUTO_UNICO	CONJUNTO VERA CRUZ (1)
74495110	CONJUNTO VERA CRUZ	1	100.0	AUTO_UNICO	CONJUNTO VERA CRUZ (1)
74495130	CONJUNTO VERA CRUZ	2	100.0	AUTO_UNICO	CONJUNTO VERA CRUZ (2)
74495140	CONJUNTO VERA CRUZ	2	100.0	AUTO_UNICO	CONJUNTO VERA CRUZ (2)
74495220	CONJUNTO VERA CRUZ	2	100.0	AUTO_UNICO	CONJUNTO VERA CRUZ (2)
74495240	CONJUNTO VERA CRUZ	1	100.0	AUTO_UNICO	CONJUNTO VERA CRUZ (1)
74495260	CONJUNTO VERA CRUZ	3	100.0	AUTO_UNICO	CONJUNTO VERA CRUZ (3)
74495300	CONJUNTO VERA CRUZ	1	100.0	AUTO_UNICO	CONJUNTO VERA CRUZ (1)
74495310	CONJUNTO VERA CRUZ	2	100.0	AUTO_UNICO	CONJUNTO VERA CRUZ (2)
74495360	CONJUNTO VERA CRUZ	1	100.0	AUTO_UNICO	CONJUNTO VERA CRUZ (1)
74495380	CONJUNTO VERA CRUZ	2	100.0	AUTO_UNICO	CONJUNTO VERA CRUZ (2)
74495390	CONJUNTO VERA CRUZ	1	100.0	AUTO_UNICO	CONJUNTO VERA CRUZ (1)
74495520	CONJUNTO VERA CRUZ	2	100.0	AUTO_UNICO	CONJUNTO VERA CRUZ (2)
74495540	CONJUNTO VERA CRUZ	2	100.0	AUTO_UNICO	CONJUNTO VERA CRUZ (2)
74495550	CONJUNTO VERA CRUZ	2	100.0	AUTO_UNICO	CONJUNTO VERA CRUZ (2)
74495610	CONJUNTO VERA CRUZ	1	100.0	AUTO_UNICO	CONJUNTO VERA CRUZ (1)
74495617	CONJUNTO VERA CRUZ	1	100.0	AUTO_UNICO	CONJUNTO VERA CRUZ (1)
74495740	DAS NACOES	2	100.0	AUTO_UNICO	SETOR DAS NAÇÕES (2)
74495810	DAS NACOES	1	100.0	AUTO_UNICO	SETOR DAS NAÇÕES (1)
74495841	RESIDENCIAL MENDANHA	1	100.0	AUTO_UNICO	RESIDENCIAL MENDANHA (1)
74495858	RESIDENCIAL MENDANHA	1	100.0	AUTO_UNICO	RESIDENCIAL MENDANHA (1)
74495873	RESIDENCIAL NOVA AURORA	1	100.0	AUTO_UNICO	RESIDENCIAL NOVA AURORA (1)
74495891	RESIDENCIAL NOVA AURORA	1	100.0	AUTO_UNICO	RESIDENCIAL NOVA AURORA (1)
74495893	RESIDENCIAL NOVA AURORA	1	100.0	AUTO_UNICO	RESIDENCIAL NOVA AURORA (1)
74495895	RESIDENCIAL NOVA AURORA	1	100.0	AUTO_UNICO	RESIDENCIAL NOVA AURORA (1)
74495897	RESIDENCIAL NOVA AURORA	2	100.0	AUTO_UNICO	RESIDENCIAL NOVA AURORA (2)
74496328	RESIDENCIAL TUZIMOTO	1	100.0	AUTO_UNICO	RESIDENCIAL TUZIMOTO (1)
74496332	RESIDENCIAL TUZIMOTO	1	100.0	AUTO_UNICO	RESIDENCIAL TUZIMOTO (1)
74523540	PROGRESSO	1	100.0	AUTO_UNICO	PROGRESSO (1)
74550132	PROGRESSO	1	100.0	AUTO_UNICO	SETOR PROGRESSO (1)
74550140	CENTRO OESTE	1	100.0	AUTO_UNICO	SETOR CENTRO OESTE (1)
74550580	PROGRESSO	1	100.0	AUTO_UNICO	SETOR PROGRESSO (1)
74555105	AEROVIARIO	1	100.0	AUTO_UNICO	SETOR AEROVIARIO (1)
74555554	ALBINO BOAVENTURA	2	100.0	AUTO_UNICO	ALBINO BOAVENTURA (2)
74555555	RESIDENCIAL SENADOR ALBINO BOAVENTURA	1	100.0	AUTO_UNICO	RESIDENCIAL SENADOR ALBINO BOAVENTURA (1)
74555560	RESIDENCIAL SENADOR ALBINO BOAVENTURA	1	100.0	AUTO_UNICO	RESIDENCIAL SENADOR ALBINO BOAVENTURA (1)
74555562	ALBINO BOAVENTURA	2	100.0	AUTO_UNICO	ALBINO BOAVENTURA (2)
74555598	ALBINO BOAVENTURA	1	100.0	AUTO_UNICO	ALBINO BOAVENTURA (1)
74558023	PERIM	1	100.0	AUTO_UNICO	PERIM (1)
74564524	MARABA	1	100.0	AUTO_UNICO	SETOR MARABÁ (1)
74565006	PANORAMA PARQUE	1	100.0	AUTO_UNICO	PANORAMA PARQUE (1)
74573160	SEVENE	2	100.0	AUTO_UNICO	SETOR SEVENE (2)
74573170	SEVENE	1	100.0	AUTO_UNICO	Setor Sevene (1)
74573180	CANDIDA DE MORAES	1	100.0	AUTO_UNICO	SETOR CANDIDA DE MORAES (1)
74573381	RESIDENCIAL HUGO DE MORAES	1	100.0	AUTO_UNICO	RESIDENCIAL HUGO DE MORAES (1)
74573386	RESIDENCIAL HUGO DE MORAES	1	100.0	AUTO_UNICO	RESIDENCIAL HUGO DE MORAES (1)
74573389	RESIDENCIAL HUGO DE MORAES	2	100.0	AUTO_UNICO	RESIDENCIAL HUGO DE MORAES (2)
74573390	SEVENE	2	100.0	AUTO_UNICO	SETOR SEVENE (2)
74573392	RESIDENCIAL HUGO DE MORAES	1	100.0	AUTO_UNICO	RESIDENCIAL HUGO DE MORAES (1)
74573394	RESIDENCIAL HUGO DE MORAES	1	100.0	AUTO_UNICO	RESIDENCIAL HUGO DE MORAES (1)
74573397	RESIDENCIAL HUGO DE MORAES	2	100.0	AUTO_UNICO	RESIDENCIAL HUGO DE MORAES (2)
74573398	RESIDENCIAL HUGO DE MORAES	5	100.0	AUTO_UNICO	RESIDENCIAL HUGO DE MORAES (5)
74573401	HUGO DE MORAES	1	100.0	AUTO_UNICO	HUGO DE MORAES (1)
74573402	RESIDENCIAL HUGO DE MORAES	5	100.0	AUTO_UNICO	Residencial Hugo de Moraes (5)
74573403	RESIDENCIAL HUGO DE MORAES	2	100.0	AUTO_UNICO	RESIDENCIAL HUGO DE MORAES (2)
74573424	RESIDENCIAL GUAREMA	1	100.0	AUTO_UNICO	RESIDENCIAL GUAREMA (1)
74575390	GENTIL MEIRELES	1	100.0	AUTO_UNICO	SETOR GENTIL MEIRELES (1)
74580000	PERIM	1	100.0	AUTO_UNICO	SETOR PERIM (1)
74580080	VILA CRISTINA	1	100.0	AUTO_UNICO	VILA CRISTINA (1)
74580150	PERIM	3	100.0	AUTO_UNICO	SETOR PERIM (3)
74580190	PERIM	7	100.0	AUTO_UNICO	SETOR PERIM (7)
74580200	PERIM	1	100.0	AUTO_UNICO	Setor Perim (1)
74580230	PERIM	3	100.0	AUTO_UNICO	SETOR PERIM (3)
74580260	PERIM	2	100.0	AUTO_UNICO	SETOR PERIM (2)
74580280	PERIM	2	100.0	AUTO_UNICO	SETOR PERIM (2)
74580290	PERIM	3	100.0	AUTO_UNICO	SETOR PERIM (3)
74580300	PERIM	2	100.0	AUTO_UNICO	SETOR PERIM (2)
74580330	PERIM	2	100.0	AUTO_UNICO	SETOR PERIM (2)
74580340	PERIM	5	100.0	AUTO_UNICO	SETOR PERIM (5)
74580350	PERIM	9	100.0	AUTO_UNICO	SETOR PERIM (9)
74580360	PERIM	6	100.0	AUTO_VARIACOES	SETOR PERIM (5) | PERIM (1)
74580370	PERIM	6	100.0	AUTO_UNICO	Setor Perim (6)
74580380	PERIM	3	100.0	AUTO_VARIACOES	SETOR PERIM (2) | PERIM (1)
74580390	PERIM	6	100.0	AUTO_UNICO	SETOR PERIM (6)
74580400	PERIM	3	100.0	AUTO_UNICO	SETOR PERIM (3)
74580440	VILA CLEMENTE	1	100.0	AUTO_UNICO	VILA CLEMENTE (1)
74580445	VILA SAO JOSE	1	100.0	AUTO_UNICO	VILA SÃO JOSE (1)
74580455	VILA CLEMENTE	2	100.0	AUTO_UNICO	VILA CLEMENTE (2)
74580460	VILA CLEMENTE	1	100.0	AUTO_UNICO	VILA CLEMENTE (1)
74580490	VILA CLEMENTE	3	100.0	AUTO_UNICO	VILA CLEMENTE (3)
74580500	PROGRESSO	3	100.0	AUTO_UNICO	SETOR PROGRESSO (3)
74580505	VILA CLEMENTE	1	100.0	AUTO_UNICO	VILA CLEMENTE (1)
74580510	PROGRESSO	3	100.0	AUTO_UNICO	SETOR PROGRESSO (3)
74580520	PROGRESSO	4	100.0	AUTO_UNICO	SETOR PROGRESSO (4)
74580530	PROGRESSO	1	100.0	AUTO_UNICO	SETOR PROGRESSO (1)
74580535	PROGRESSO	5	100.0	AUTO_UNICO	SETOR PROGRESSO (5)
74580540	PROGRESSO	4	100.0	AUTO_UNICO	SETOR PROGRESSO (4)
74580550	PROGRESSO	3	100.0	AUTO_UNICO	SETOR PROGRESSO (3)
74580560	PROGRESSO	3	100.0	AUTO_UNICO	SETOR PROGRESSO (3)
74580570	PROGRESSO	7	100.0	AUTO_UNICO	SETOR PROGRESSO (7)
74580580	PROGRESSO	2	100.0	AUTO_UNICO	SETOR PROGRESSO (2)
74580590	PERIM	1	100.0	AUTO_UNICO	SETOR PERIM (1)
74580600	PROGRESSO	5	100.0	AUTO_UNICO	SETOR PROGRESSO (5)
74580610	PROGRESSO	4	100.0	AUTO_UNICO	SETOR PROGRESSO (4)
74580620	PROGRESSO	1	100.0	AUTO_UNICO	SETOR PROGRESSO (1)
74580650	PROGRESSO	1	100.0	AUTO_UNICO	SETOR PROGRESSO (1)
74580660	PROGRESSO	8	100.0	AUTO_UNICO	SETOR PROGRESSO (8)
74580690	PROGRESSO	3	100.0	AUTO_UNICO	SETOR PROGRESSO (3)
74580710	PROGRESSO	4	100.0	AUTO_UNICO	SETOR PROGRESSO (4)
74580740	PROGRESSO	5	100.0	AUTO_UNICO	Setor Progresso (5)
74580760	RESIDENCIAL ITAMARACA	2	100.0	AUTO_UNICO	RESIDENCIAL ITAMARACA (2)
74580761	RESIDENCIAL ITAMARACA	1	100.0	AUTO_UNICO	Residencial Itamaracá (1)
74580765	RESIDENCIAL ITAMARACA	3	100.0	AUTO_UNICO	RESIDENCIAL ITAMARACÁ (3)
74580766	RESIDENCIAL ITAMARACA	1	100.0	AUTO_UNICO	Residencial Itamaracá (1)
74580790	RESIDENCIAL ITAMARACA	1	100.0	AUTO_UNICO	RESIDENCIAL ITAMARACÁ (1)
74580795	RESIDENCIAL ITAMARACA	1	100.0	AUTO_UNICO	Residencial Itamaracá (1)
74580800	PERIM	3	100.0	AUTO_VARIACOES	SETOR PERIM (2) | PERIM (1)
74580805	RESIDENCIAL ITAMARACA	1	100.0	AUTO_UNICO	RESIDENCIAL ITAMARACÁ (1)
74580810	RESIDENCIAL ITAMARACA	2	100.0	AUTO_UNICO	RESIDENCIAL ITAMARACÁ (2)
74580815	RESIDENCIAL ITAMARACA	7	100.0	AUTO_UNICO	RESIDENCIAL ITAMARACA (7)
74580825	RESIDENCIAL ITAMARACA	2	100.0	AUTO_UNICO	RESIDENCIAL ITAMARACÁ (2)
74580830	RESIDENCIAL ITAMARACA	5	100.0	AUTO_UNICO	RESIDENCIAL ITAMARACÁ (5)
74583000	RESIDENCIAL SENADOR ALBINO BOAVENTURA	1	100.0	AUTO_UNICO	RESIDENCIAL SENADOR ALBINO BOAVENTURA (1)
74583030	VILA MARIA DILCE	1	100.0	AUTO_UNICO	Vila Maria Dilce (1)
74583050	VILA MARIA DILCE	9	100.0	AUTO_UNICO	VILA MARIA DILCE (9)
74583060	VILA MARIA DILCE	6	100.0	AUTO_UNICO	VILA MARIA DILCE (6)
74583065	VILA MARIA DILCE	1	100.0	AUTO_UNICO	Vila Maria Dilce (1)
74583110	VILA MARIA DILCE	3	100.0	AUTO_UNICO	VILA MARIA DILCE (3)
74583115	VILA MARIA DILCE	2	100.0	AUTO_UNICO	VILA MARIA DILCE (2)
74583130	VILA MARIA DILCE	1	100.0	AUTO_UNICO	VILA MARIA DILCE (1)
74583135	PROGRESSO	1	100.0	AUTO_UNICO	SETOR PROGRESSO (1)
74583220	VILA JOAO VAZ	1	100.0	AUTO_UNICO	VILA JOÃO VAZ (1)
74583264	JARDIM SANTA CECILIA	1	100.0	AUTO_UNICO	JARDIM SANTA CECÍLIA (1)
74583285	EMPRESARIAL	1	100.0	AUTO_UNICO	SETOR EMPRESARIAL (1)
74583298	RESIDENCIAL RECREIO PANORAMA	1	100.0	AUTO_UNICO	Residencial Recreio Panorama (1)
74583350	EMPRESARIAL	7	100.0	AUTO_UNICO	SETOR EMPRESARIAL (7)
74583360	EMPRESARIAL	1	100.0	AUTO_UNICO	SETOR EMPRESARIAL (1)
74583650	EMPRESARIAL	1	100.0	AUTO_UNICO	SETOR EMPRESARIAL (1)
74583700	JARDIM GRAMADO	4	100.0	AUTO_UNICO	Jardim Gramado (4)
74583705	JARDIM GRAMADO	5	100.0	AUTO_UNICO	JARDIM GRAMADO (5)
74583710	JARDIM GRAMADO	2	100.0	AUTO_UNICO	JARDIM GRAMADO (2)
74583720	JARDIM GRAMADO	6	100.0	AUTO_UNICO	JARDIM GRAMADO (6)
74583725	JARDIM GRAMADO	7	100.0	AUTO_UNICO	JARDIM GRAMADO (7)
74583730	JARDIM GRAMADO	1	100.0	AUTO_UNICO	JARDIM  GRAMADO (1)
74583735	JARDIM GRAMADO	3	100.0	AUTO_UNICO	JARDIM GRAMADO (3)
74583750	JARDIM GRAMADO	1	100.0	AUTO_UNICO	JARDIM GRAMADO (1)
74583760	JARDIM GRAMADO	1	100.0	AUTO_UNICO	JARDIM GRAMADO (1)
74583765	JARDIM GRAMADO	1	100.0	AUTO_UNICO	JARDIM GRAMADO (1)
74584000	VILA CRISTINA	6	100.0	AUTO_UNICO	VILA CRISTINA (6)
74584010	VILA CRISTINA	2	100.0	AUTO_UNICO	VILA CRISTINA (2)
74584030	VILA CRISTINA	1	100.0	AUTO_UNICO	VILA CRISTINA (1)
74584040	VILA CRISTINA	1	100.0	AUTO_UNICO	VILA CRISTINA (1)
74584090	VILA CRISTINA	1	100.0	AUTO_UNICO	VILA CRISTINA (1)
74584235	VILA CRISTINA	3	100.0	AUTO_UNICO	VILA CRISTINA (3)
74584305	VILA CRISTINA EXTENSAO	1	100.0	AUTO_UNICO	VILA CRISTINA EXTENSÃO (1)
74584310	VILA CRISTINA EXTENSAO	2	100.0	AUTO_UNICO	VILA CRISTINA EXTENSÃO (2)
74590090	JARDIM BALNEARIO MEIA PONTE	1	100.0	AUTO_UNICO	JARDIM BALNEÁRIO MEIA PONTE (1)
74590360	JARDIM BALNEARIO MEIA PONTE	1	100.0	AUTO_UNICO	JARDIM BALNEÁRIO MEIA PONTE (1)
74590540	JARDIM BALNEARIO MEIA PONTE	1	100.0	AUTO_UNICO	Jardim Balneário Meia Ponte (1)
74590770	JARDIM BALNEARIO MEIA PONTE	1	100.0	AUTO_UNICO	Jardim Balneário Meia Ponte (1)
74591003	RESIDENCIAL BALNEARIO 2	1	100.0	AUTO_UNICO	Residencial Balneário 2 (1)
74593210	JARDIM BALNEARIO MEIA PONTE	1	100.0	AUTO_UNICO	Jardim Balneário Meia Ponte (1)
74593270	PARQUE DAS NACOES	1	100.0	AUTO_UNICO	Parque das Nações (1)
74594102	RESIDENCIAL BARRAVENTO	1	100.0	AUTO_UNICO	Residencial Barravento (1)
74594124	RESIDENCIAL BARRAVENTO	1	100.0	AUTO_UNICO	Residencial Barravento (1)
74594151	JARDIM BELVEDERE	1	100.0	AUTO_UNICO	Jardim Belvedere (1)
74594330	RESIDENCIAL JOSE VIANDELI	1	100.0	AUTO_UNICO	Residencial Jose Viandeli (1)
